class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Slouch,0.607812107,0.58745414,-1.402911425,0.996196389,0.641174376,0.516904891,-1.295149922,0.996841967,0.661606431,0.522033513,-1.295841455,0.996914744,0.679991245,0.527802765,-1.295934558,0.996614218,0.580746531,0.507754385,-1.299206495,0.996677995,0.556856394,0.506507814,-1.299122691,0.996670783,0.533602476,0.50628078,-1.299708605,0.996515036,0.703886032,0.585823655,-0.675622761,0.997475803,0.48811993,0.557397187,-0.686185062,0.997126818,0.631832719,0.687362909,-1.170660138,0.995462596,0.560276508,0.675533056,-1.176247716,0.996054113,0.838600278,0.969148934,-0.473054945,0.934078097,0.311984658,0.959739268,-0.367151082,0.920519114,0.910486579,1.327938914,-1.332107902,0.335077077,0.207238913,1.351701856,-1.136981726,0.231246307,0.749736905,1.056657672,-2.159277201,0.52155292,0.369947761,1.143707871,-2.324864626,0.330388695,0.702055454,0.968557298,-2.344111204,0.542071581,0.40652734,1.098378301,-2.554706335,0.316273212,0.682982326,0.890628815,-2.271981716,0.600555897,0.412989765,1.041789412,-2.481158018,0.379293829,0.676130831,0.907205701,-2.159612179,0.525917768,0.41592893,1.070171595,-2.335592985,0.324462533,0.742964029,1.933700919,-0.057602208,0.004136926,0.39751938,1.923856497,0.06289085,0.003286875,0.720204175,2.690366507,-0.236053705,0.044672318,0.403729737,2.631503105,-0.347687244,0.017017696,0.734735012,3.371601105,0.287260383,0.001961941,0.441207021,3.327837467,-0.033533148,0.000554224,0.737300038,3.480855227,0.292901695,0.000808708,0.443726122,3.431513071,-0.033516556,0.000541129,0.700377464,3.563034773,-0.484267145,0.002166427,0.493577808,3.527810335,-0.839401722,0.002636534
Slouch,0.607908309,0.58763355,-1.390400887,0.995864332,0.64119488,0.517092705,-1.276587963,0.996613562,0.661667705,0.522113681,-1.277255893,0.996693254,0.680029094,0.527866602,-1.277498722,0.996387482,0.580747247,0.508211136,-1.288984895,0.996468961,0.556726456,0.5070346,-1.289048195,0.996477067,0.53350091,0.50705725,-1.289674878,0.996342242,0.704005003,0.585357666,-0.650097966,0.997251332,0.48801598,0.557556927,-0.679724157,0.99699384,0.631893039,0.687569201,-1.154220581,0.995012879,0.560427785,0.675733209,-1.171201944,0.99574244,0.836194694,0.968054414,-0.449890316,0.927666366,0.31127736,0.956109285,-0.37164253,0.918353677,0.90313518,1.322385669,-1.292879939,0.326495141,0.207492352,1.346140504,-1.196869373,0.236454129,0.745715082,1.047917604,-2.126592875,0.514398277,0.379574955,1.131359458,-2.325689793,0.337750822,0.702856421,0.971684813,-2.306884527,0.536847293,0.417482853,1.080838561,-2.552978277,0.321901411,0.676583707,0.87348789,-2.234641075,0.595810056,0.424908221,1.030173779,-2.475521564,0.385546982,0.672213912,0.902106047,-2.126346588,0.520830691,0.426174343,1.06076324,-2.331915855,0.329184711,0.733403862,1.930557966,-0.05666241,0.004154471,0.39247185,1.920662522,0.061864085,0.003314228,0.705684841,2.68618679,-0.219840288,0.045278315,0.390005708,2.629280806,-0.342349738,0.01735549,0.720522106,3.365568399,0.293297112,0.002023783,0.429920495,3.323714733,-0.039738316,0.00055616,0.723012865,3.474596262,0.298951268,0.000842927,0.43307066,3.427093267,-0.040542506,0.000542618,0.686566114,3.555399895,-0.461271852,0.002248634,0.482971847,3.522464514,-0.831730664,0.002679307
Slouch,0.608006597,0.588240623,-1.339759588,0.996110439,0.64130199,0.517211378,-1.229952812,0.996822894,0.661734462,0.522209167,-1.230648279,0.996904135,0.680061817,0.527938247,-1.2308743,0.99660641,0.580808043,0.508355081,-1.243512392,0.99668324,0.556611598,0.50723213,-1.243342161,0.996699274,0.533311188,0.50728184,-1.243904829,0.996567249,0.704009175,0.584986389,-0.595539033,0.997435272,0.487936884,0.5572806,-0.634913146,0.997209072,0.631921649,0.687752724,-1.099410295,0.99537009,0.560543299,0.675839722,-1.117140532,0.996056199,0.83619386,0.968170881,-0.373674303,0.93154943,0.308742166,0.953058779,-0.338734299,0.922859967,0.903456032,1.325535655,-1.2826159,0.330311388,0.19833073,1.346972585,-1.179792166,0.247304007,0.746163964,1.051715136,-2.19973135,0.528607845,0.35623017,1.161517859,-2.388631582,0.348178834,0.697335601,0.958095014,-2.412502766,0.549940825,0.387411743,1.126408815,-2.64119029,0.3302387,0.671444118,0.882904887,-2.348373175,0.60818398,0.402926117,1.068426609,-2.572533846,0.394396991,0.669609666,0.903832436,-2.208056927,0.533068061,0.407166004,1.092430592,-2.401642323,0.337392539,0.733070493,1.93240571,-0.055428196,0.00463432,0.387751043,1.921703339,0.060727488,0.00368351,0.70734781,2.688127756,-0.133321285,0.04521567,0.38992703,2.630422115,-0.321159363,0.017482048,0.722936511,3.3679533,0.432562441,0.002006427,0.428546518,3.32436657,0.06013561,0.00054233,0.725729108,3.476333618,0.43879956,0.000843341,0.429770947,3.427993536,0.067575127,0.000537343,0.687480152,3.559506655,-0.359013855,0.002203134,0.483184427,3.52321291,-0.771244407,0.002635476
Slouch,0.608087897,0.588814437,-1.323771715,0.996346593,0.641379476,0.51751399,-1.215092182,0.99702239,0.661789954,0.522535682,-1.215789795,0.997103274,0.680099547,0.528255582,-1.215999365,0.996814311,0.580888152,0.508453488,-1.22953546,0.996889889,0.556582689,0.5073964,-1.229295015,0.996912599,0.533215523,0.507474005,-1.229833484,0.996784747,0.704011559,0.584944427,-0.579114795,0.997606814,0.487879902,0.556991637,-0.622202337,0.997412026,0.63194102,0.687854171,-1.082149625,0.995702803,0.560559094,0.675977767,-1.100355387,0.996349692,0.836045265,0.968241155,-0.349107087,0.935159564,0.306713134,0.951569498,-0.328399718,0.927033365,0.906033516,1.327538848,-1.2786057,0.334393263,0.19367218,1.349392653,-1.155919313,0.256807446,0.74781549,1.054527164,-2.209155321,0.540955067,0.346661747,1.182318449,-2.382816076,0.355832934,0.707382202,0.969383776,-2.424778461,0.561152875,0.376495868,1.153821468,-2.634768963,0.336444259,0.66957289,0.887028575,-2.361082792,0.618734241,0.394012988,1.09316659,-2.567209959,0.401091307,0.668687701,0.904600382,-2.218195677,0.543452203,0.398825586,1.114034534,-2.396029949,0.343552887,0.733130574,1.933858871,-0.054713797,0.005065824,0.385485947,1.923403621,0.060073107,0.004011496,0.707973838,2.690292597,-0.105728351,0.045002442,0.390593976,2.633816004,-0.305877984,0.017510604,0.724648118,3.371086359,0.471329153,0.001985174,0.42918697,3.326342821,0.096266061,0.00052934,0.727623463,3.479088783,0.478148848,0.000839905,0.430124998,3.429748535,0.105217338,0.000532004,0.689192951,3.564808846,-0.323103875,0.00215982,0.483365685,3.526771069,-0.740302742,0.00259774
Slouch,0.607681692,0.589073241,-1.393760443,0.996647716,0.641083717,0.517680407,-1.285386086,0.997257531,0.661634564,0.522664785,-1.286063194,0.997333109,0.679925144,0.528345764,-1.286027193,0.997053981,0.58060801,0.508407474,-1.295115829,0.997142017,0.556309819,0.507037938,-1.294901729,0.997166336,0.533030152,0.506715357,-1.295561075,0.997045219,0.704026163,0.584913671,-0.636587918,0.997796357,0.487731695,0.554243267,-0.668772459,0.997635484,0.631617427,0.687995553,-1.148941875,0.996068835,0.559978664,0.676196396,-1.161547661,0.996672451,0.8357867,0.972442567,-0.351994932,0.939522982,0.305747688,0.951537549,-0.334265202,0.93256855,0.909650624,1.360689163,-1.126467586,0.334706068,0.195443943,1.374917388,-0.95651257,0.262332916,0.763844728,1.191447973,-2.20046854,0.533324838,0.349153072,1.300492048,-2.147459507,0.359755158,0.732322931,1.172742367,-2.378292561,0.557027102,0.380314648,1.312575936,-2.402242184,0.343158931,0.71536094,1.096655488,-2.328988552,0.616502047,0.397136211,1.238457799,-2.378642082,0.409777731,0.713202119,1.113589883,-2.183361769,0.540603936,0.400812328,1.241651058,-2.174291611,0.351521224,0.730566621,1.934236169,-0.054510921,0.005105306,0.377437562,1.923680902,0.059919901,0.004091059,0.707887232,2.690837622,-0.103017591,0.043745533,0.381994218,2.638360739,-0.320363253,0.017205661,0.723120928,3.373900652,0.49790889,0.001886262,0.421347797,3.33632803,0.087652877,0.000511502,0.725688398,3.482844591,0.50744468,0.000812106,0.423931122,3.441669941,0.095225826,0.000514669,0.685992897,3.575953722,-0.304687381,0.002069071,0.478102118,3.540379286,-0.753694832,0.002501462
Slouch,0.607428074,0.589358509,-1.401348472,0.996925831,0.640884519,0.517804563,-1.293546915,0.997474909,0.661526799,0.522769988,-1.29420948,0.997545779,0.679790854,0.528401017,-1.294146776,0.997279108,0.580509305,0.508201241,-1.304327726,0.997373641,0.556257844,0.506534874,-1.304099202,0.99739933,0.532947004,0.505863011,-1.304771781,0.997285306,0.704014897,0.584972024,-0.644822359,0.997970581,0.487610191,0.552247405,-0.683099985,0.997839451,0.631349206,0.688101232,-1.156857371,0.996407032,0.55947125,0.676252544,-1.170763969,0.996967614,0.834732056,0.975479901,-0.353744209,0.943802357,0.304278165,0.951455951,-0.342075825,0.937678099,0.911981583,1.372419357,-1.061849833,0.332731068,0.19720009,1.387473941,-0.913238227,0.266572386,0.775791883,1.236210942,-2.148808002,0.521080554,0.350845009,1.331495166,-2.076241255,0.360530466,0.749435186,1.230780959,-2.367035866,0.548501194,0.382845938,1.349455237,-2.32935667,0.346371114,0.735519707,1.153861403,-2.312520981,0.610132515,0.400408268,1.274482369,-2.310408354,0.414688617,0.732125044,1.165808439,-2.17802763,0.533995211,0.402807295,1.274638772,-2.104051113,0.356171995,0.726889312,1.934206724,-0.053329796,0.005123892,0.369861543,1.924279094,0.058843654,0.004139229,0.705517054,2.691224098,-0.077085741,0.042095333,0.373730928,2.640277147,-0.319563299,0.016658513,0.717672944,3.37404418,0.544692576,0.001785311,0.410949945,3.340006351,0.105989754,0.000488535,0.719605029,3.483027935,0.556154966,0.000780991,0.413967937,3.445825815,0.114898875,0.000491765,0.678716063,3.58014822,-0.258132279,0.001964292,0.470044374,3.54568243,-0.747329056,0.002385037
Slouch,0.607374668,0.589722335,-1.351259589,0.997106731,0.640949667,0.518183053,-1.251828671,0.997610211,0.661601603,0.523314357,-1.252311707,0.997680783,0.680018663,0.529181719,-1.251935959,0.997410238,0.580449939,0.508295715,-1.249185443,0.997514129,0.556143701,0.506619096,-1.248697042,0.99753958,0.532824934,0.505916834,-1.249406219,0.997423947,0.705153525,0.58570683,-0.639307499,0.998087466,0.4875063,0.551743269,-0.636382103,0.997965217,0.631364763,0.688310444,-1.128133535,0.996628582,0.559272707,0.676382184,-1.125036001,0.997176051,0.836797118,0.975855052,-0.376883149,0.945634723,0.301210582,0.952789664,-0.335539609,0.940470874,0.921922982,1.396570683,-1.213902116,0.336173654,0.197060719,1.419866681,-1.082882166,0.271511465,0.77383095,1.188017011,-2.172438145,0.545209527,0.3676278,1.304922581,-2.398844957,0.376854748,0.714334309,1.02208209,-2.376532555,0.569060981,0.408603728,1.297274113,-2.659379482,0.361210287,0.712175071,0.969141066,-2.30705905,0.628409445,0.42863974,1.227241039,-2.58825922,0.430441588,0.719272435,1.016389966,-2.18071866,0.55437547,0.429692984,1.240241408,-2.41195631,0.371227324,0.73180908,1.950373769,-0.055139054,0.005264119,0.370511651,1.941227078,0.060894173,0.004291692,0.724605799,2.714421272,-0.086360469,0.040952146,0.390608251,2.667320967,-0.281153709,0.016324434,0.742546201,3.400863171,0.527442932,0.001678573,0.424709141,3.361360073,0.146737903,0.000459912,0.746843994,3.513436079,0.537413657,0.000741669,0.423772514,3.471601725,0.157440454,0.000468437,0.699737132,3.611020803,-0.27639243,0.001867153,0.482910484,3.566607475,-0.683716416,0.002284373
Slouch,0.607313752,0.592463374,-1.371409178,0.997323453,0.641168118,0.51878047,-1.267217755,0.997774243,0.661967278,0.523719192,-1.267755032,0.997845411,0.680708528,0.529370904,-1.267441034,0.997573018,0.580378652,0.508792162,-1.270182729,0.997690499,0.555749834,0.507012725,-1.269806027,0.997720122,0.532332778,0.506367564,-1.270543218,0.997602344,0.706544757,0.585688949,-0.64618367,0.998221517,0.487087637,0.55220449,-0.654165208,0.998125196,0.631621122,0.690912187,-1.140813589,0.996887445,0.558997869,0.678290546,-1.144373894,0.997407138,0.840464592,0.976111472,-0.37971589,0.948322952,0.302139044,0.95674932,-0.362719119,0.944187641,0.923330963,1.417898178,-1.211639881,0.334750742,0.197283134,1.436474442,-1.098665476,0.274339586,0.772383213,1.181957841,-2.222645044,0.54346478,0.367432684,1.316998243,-2.380894661,0.373303711,0.720554471,1.093026638,-2.436985731,0.567743123,0.408378065,1.312953353,-2.639223576,0.358478814,0.706374705,0.942013741,-2.382261276,0.62766701,0.427680314,1.239078522,-2.583203077,0.428065211,0.715819538,0.992886364,-2.235393047,0.55295974,0.428442776,1.249608755,-2.398499966,0.369224966,0.738931239,1.953031301,-0.049983881,0.005304029,0.372371376,1.946247339,0.055716433,0.00438892,0.732257366,2.715299129,-0.042715661,0.040246181,0.393825114,2.672716379,-0.282602727,0.016259555,0.754670084,3.401440382,0.617038369,0.00161836,0.433342159,3.363640547,0.178904817,0.000453228,0.759327292,3.513840199,0.630178213,0.000721827,0.434144169,3.472970009,0.191907212,0.000461097,0.714068532,3.611710548,-0.192739785,0.001829765,0.492784202,3.569318295,-0.659442544,0.002241066
Slouch,0.607284486,0.594693244,-1.393701077,0.997509122,0.641242385,0.519668102,-1.287190318,0.997915864,0.662130952,0.524557948,-1.287771583,0.997986972,0.681039691,0.530054629,-1.287520051,0.997713387,0.580335021,0.509273648,-1.292116523,0.997843862,0.555568576,0.50734514,-1.291808605,0.997876823,0.532147944,0.506693423,-1.292531729,0.997757316,0.707299948,0.585850179,-0.657471061,0.998337448,0.486884207,0.552416503,-0.669721723,0.998263597,0.63168633,0.692873597,-1.157719731,0.997112036,0.558656991,0.679652631,-1.163880587,0.997608066,0.842420578,0.976275861,-0.389527261,0.950496435,0.302522123,0.957983792,-0.367275625,0.947207689,0.927001655,1.413522243,-1.222099781,0.337976605,0.197420761,1.434048414,-1.096591115,0.278020144,0.771388173,1.171847939,-2.244908571,0.5440256,0.36719051,1.308045626,-2.360435009,0.371478379,0.723869622,1.102294683,-2.457778931,0.56809783,0.407896101,1.302352667,-2.614688396,0.357257247,0.70267117,0.932105899,-2.403560162,0.628344238,0.427036852,1.2303859,-2.557385683,0.427081376,0.71366173,0.979805052,-2.256571293,0.55255872,0.427758366,1.241211057,-2.37699604,0.368021458,0.744762719,1.955581665,-0.049825523,0.005405584,0.375220567,1.950059295,0.055547625,0.004508637,0.736033916,2.717344999,-0.041483518,0.0405895,0.396140695,2.676367044,-0.283597201,0.01672064,0.757887721,3.403469086,0.612506151,0.001591514,0.436595917,3.366749763,0.17593798,0.000461459,0.762002528,3.5157938,0.624967575,0.000710319,0.438242674,3.475145817,0.187988371,0.000464624,0.718468785,3.614127398,-0.199434564,0.001833111,0.49693355,3.57377696,-0.665156603,0.002261805
Slouch,0.607660413,0.594989896,-1.426436543,0.997722805,0.642524719,0.520271838,-1.321827292,0.998075724,0.663362682,0.525423348,-1.322337985,0.998144746,0.682431042,0.531157196,-1.322213054,0.997878313,0.580509543,0.50934726,-1.339637041,0.998017132,0.555559218,0.507424414,-1.339259148,0.998054385,0.532080591,0.506743014,-1.339945793,0.9979406,0.708308816,0.586400211,-0.689077854,0.998454809,0.486825317,0.551925957,-0.759178042,0.998418212,0.632491887,0.692901611,-1.187883973,0.997360826,0.558617651,0.679725349,-1.209671259,0.997826278,0.842910945,0.976399183,-0.383032978,0.954020619,0.302176386,0.960355878,-0.444224775,0.951458871,0.93670243,1.40962851,-1.005360365,0.322678775,0.197471604,1.463140726,-0.832393646,0.274841547,0.814148247,1.290222764,-2.139235973,0.518334568,0.341556937,1.579788089,-1.849595666,0.34762156,0.799356639,1.294570208,-2.408382893,0.547223628,0.366252601,1.670448065,-2.092030287,0.338362396,0.773961425,1.212080836,-2.372132778,0.608700395,0.403653324,1.587942243,-2.113174915,0.407802135,0.766928792,1.218634844,-2.187254906,0.534244657,0.404736102,1.554515958,-1.888862371,0.351698846,0.750211239,1.955026507,-0.045710538,0.005166348,0.375532001,1.951094866,0.051835477,0.004333294,0.739995956,2.717088938,0.002459979,0.037133873,0.397560567,2.684542179,-0.270059884,0.015326739,0.758435309,3.403254747,0.714788854,0.001459136,0.435739279,3.370167971,0.260671675,0.00042292,0.762416244,3.515380621,0.733135819,0.000656208,0.435987651,3.478692293,0.280969113,0.000428454,0.717774212,3.615940094,-0.086591251,0.001687126,0.498629898,3.581951857,-0.599344134,0.002084518
Slouch,0.608121276,0.595379233,-1.42854774,0.997920215,0.643828213,0.520942867,-1.32513237,0.99822855,0.664615571,0.526306927,-1.325615168,0.998294115,0.683899045,0.532231033,-1.325505257,0.998036981,0.580834031,0.50941503,-1.34433341,0.998179734,0.555690944,0.507480979,-1.343943119,0.998218775,0.532099128,0.506802976,-1.344599366,0.998110712,0.70928216,0.587181389,-0.694471061,0.9985677,0.486773074,0.551744401,-0.769696832,0.998559952,0.633311749,0.693033576,-1.190292597,0.997589946,0.558559537,0.679760039,-1.213976264,0.998025358,0.842929959,0.976408541,-0.379563242,0.957233787,0.301889569,0.961910605,-0.447407305,0.955337644,0.936596274,1.410055757,-1.026585937,0.312171012,0.19740352,1.476026535,-0.794045806,0.273844987,0.813914955,1.274988174,-2.151442766,0.507445991,0.3311885,1.594892263,-1.789029837,0.32831198,0.800440907,1.263759732,-2.414998531,0.539755881,0.353232026,1.680212498,-2.020199776,0.323283613,0.777806163,1.187015891,-2.392417431,0.601837516,0.393074393,1.597451806,-2.033895016,0.392657071,0.766938388,1.198422074,-2.196303606,0.527449965,0.394555002,1.566532016,-1.82390368,0.33888492,0.752495766,1.955140352,-0.045654394,0.005043298,0.375789821,1.95367682,0.051795729,0.004261385,0.741750479,2.718911648,0.022564195,0.034141287,0.399068296,2.694188833,-0.227959245,0.014161663,0.758328021,3.40344739,0.766872287,0.001349401,0.435520232,3.375050783,0.343875349,0.000390581,0.762183368,3.51521349,0.788303196,0.000611959,0.435104072,3.482529163,0.368135452,0.000400268,0.717420936,3.62032485,-0.030783286,0.001569545,0.499774545,3.591319561,-0.512041152,0.001941078
Slouch,0.608124912,0.600455821,-1.224795699,0.997916996,0.64428097,0.527739823,-1.124104261,0.998204648,0.664954841,0.533743083,-1.124610066,0.998276114,0.684221387,0.5396927,-1.124373317,0.998005092,0.581129193,0.51292032,-1.1275208,0.998155653,0.555883288,0.509761393,-1.127167463,0.998194158,0.532229543,0.50852865,-1.127772212,0.99807781,0.709569812,0.590210795,-0.550769806,0.998553753,0.48677057,0.551769257,-0.560145259,0.998540103,0.633316159,0.696052492,-1.010678291,0.997515559,0.558285356,0.68179363,-1.01559937,0.997998238,0.836111426,0.976369739,-0.365024179,0.954643607,0.301975191,0.960643709,-0.313039124,0.954083443,0.902921081,1.409015298,-1.166463137,0.315353274,0.196460739,1.434616446,-1.097580671,0.271843672,0.744704604,1.087567568,-2.041156054,0.530155718,0.3529526,1.210998535,-2.265146971,0.343647629,0.711344481,0.982688606,-2.217884302,0.560368836,0.387166083,1.1529603,-2.484101057,0.336613506,0.713606417,0.948792815,-2.128687143,0.620565355,0.405381054,1.101369858,-2.373222828,0.406172991,0.708728135,0.983944178,-2.038435936,0.547231913,0.408246666,1.134824157,-2.263285398,0.351748347,0.746801615,1.962191105,-0.045901507,0.004947619,0.3762182,1.956666231,0.051966298,0.004175379,0.731491566,2.724714518,-0.133234948,0.033891939,0.398019642,2.692826271,-0.280604899,0.013861325,0.746539712,3.40536809,0.396007955,0.001369784,0.429638386,3.374995232,0.050770253,0.000382714,0.750612259,3.515938044,0.401311249,0.000625614,0.428842932,3.482678413,0.052647226,0.000395057,0.70337528,3.619462729,-0.363025129,0.00161981,0.480597556,3.58889389,-0.728654742,0.001947505
Slouch,0.608008504,0.602941811,-1.225868225,0.997983098,0.644345045,0.530868828,-1.12526834,0.998244464,0.665044188,0.537233353,-1.12575841,0.998319447,0.684330761,0.543411613,-1.12548089,0.998043299,0.581107914,0.514648497,-1.127037168,0.998199165,0.555848241,0.510962069,-1.12667501,0.998238146,0.532194614,0.509472072,-1.127311587,0.998117864,0.710061312,0.593075037,-0.54937923,0.99859035,0.486725569,0.551790833,-0.550321639,0.998579562,0.633272231,0.69823736,-1.010632277,0.997565389,0.557733417,0.683095872,-1.013365746,0.99806118,0.835755169,0.976358235,-0.364669561,0.953712523,0.302000582,0.960083127,-0.300250709,0.95455575,0.897562146,1.411222219,-1.213605523,0.32059437,0.194394648,1.424747944,-1.137843966,0.271673828,0.722525001,1.039964914,-2.063307047,0.552655578,0.356552452,1.201451898,-2.350554228,0.354585141,0.686495364,0.931099296,-2.245308399,0.580043912,0.393783033,1.156265378,-2.583528042,0.345497221,0.691833973,0.891592085,-2.162187815,0.638397276,0.407124937,1.100738406,-2.487631321,0.415359557,0.688481927,0.929698348,-2.061752796,0.566200793,0.410373122,1.129220128,-2.354711056,0.360455781,0.744894564,1.967163324,-0.045856912,0.004961571,0.376479179,1.95860517,0.051874481,0.004202918,0.727547169,2.729730368,-0.134824902,0.03355803,0.396379501,2.692445993,-0.293077022,0.013591198,0.741908729,3.409503222,0.41553092,0.001368106,0.423660755,3.378539562,0.047430865,0.000374315,0.746698737,3.518874407,0.421968699,0.000629635,0.42221123,3.486963034,0.050576739,0.000388099,0.69611752,3.620597124,-0.360827655,0.00164662,0.470090866,3.587836504,-0.749594688,0.001949196
Slouch,0.613289475,0.605755568,-1.340373755,0.998008728,0.652154624,0.532208979,-1.219740629,0.998253942,0.673612833,0.538300693,-1.22034359,0.998316944,0.694954991,0.544336975,-1.22030592,0.997996747,0.5857687,0.515950382,-1.236151814,0.998232245,0.560467839,0.512109339,-1.236317396,0.998283207,0.535179257,0.510517776,-1.237071037,0.998155951,0.718258321,0.593647301,-0.5867064,0.998577535,0.487533718,0.55311501,-0.651888251,0.998619318,0.637809396,0.702259421,-1.107391,0.997528136,0.561032534,0.688099146,-1.128915191,0.998085141,0.833450675,0.988305628,-0.403443426,0.950296283,0.301416337,0.968011558,-0.416431576,0.953611672,0.89950788,1.420803547,-1.234817624,0.3050946,0.194357067,1.468985677,-1.284209728,0.270332456,0.75545007,1.18235445,-2.185139179,0.520632327,0.378947675,1.212328434,-2.42240572,0.356642365,0.73207736,1.142974734,-2.359766245,0.550914109,0.430665016,1.15431726,-2.639973164,0.345845878,0.743368268,1.083976269,-2.288714886,0.608790219,0.427431256,1.090126276,-2.534009933,0.414695024,0.735660315,1.110026836,-2.188988209,0.538320005,0.42785114,1.123327494,-2.414984941,0.359218299,0.740103304,1.991107345,-0.045465544,0.005128733,0.372406363,1.981403708,0.051249169,0.004323551,0.721335292,2.756844521,-0.400267541,0.035345994,0.38931185,2.723879576,-0.391030461,0.014621667,0.728425443,3.447944641,0.297935873,0.001345197,0.416767836,3.411948919,0.01630554,0.000392492,0.729141355,3.562665224,0.319768786,0.000623703,0.414246231,3.524351835,0.022487842,0.000388176,0.690506279,3.666870356,-0.448363543,0.001668332,0.464329332,3.623263836,-0.771411598,0.001951422
Slouch,0.613245904,0.609674752,-1.366392255,0.998035073,0.65229547,0.533337533,-1.246133447,0.998273015,0.673873425,0.539156675,-1.246717095,0.998333752,0.69544971,0.544966877,-1.246720672,0.997989297,0.585709631,0.517626286,-1.258916616,0.998269498,0.56037277,0.513712168,-1.259002805,0.998321533,0.535101116,0.512167275,-1.259821415,0.998185396,0.72062099,0.59404844,-0.613760591,0.998578846,0.487286955,0.554691017,-0.663968921,0.998672009,0.638301194,0.707592845,-1.133630753,0.997455776,0.560934186,0.693971992,-1.149774432,0.998099208,0.834044814,0.991861105,-0.416033566,0.944187224,0.301507503,0.971179187,-0.434893847,0.95193851,0.899094403,1.422370791,-1.335704684,0.300413013,0.194415525,1.468805909,-1.264757276,0.260587096,0.739240825,1.090528488,-2.292238951,0.516376615,0.378817171,1.23005259,-2.381612539,0.347905576,0.730988383,1.04040122,-2.475599527,0.547228158,0.428259462,1.188389182,-2.603010893,0.338473767,0.723878503,0.931120574,-2.385257721,0.60486114,0.427028507,1.123503566,-2.509257317,0.406325161,0.720240593,0.958949864,-2.289910078,0.534327626,0.427411139,1.149426222,-2.381074667,0.35175851,0.738644063,1.992331386,-0.036444124,0.005120064,0.370907038,1.981714725,0.042107083,0.004357899,0.721384764,2.759577274,-0.361945033,0.034300942,0.38945961,2.7213521,-0.392520964,0.014321071,0.72921896,3.456239939,0.374862432,0.001256892,0.416907847,3.419056892,0.010833279,0.000379178,0.730256975,3.576302528,0.392819822,0.000586649,0.414696306,3.537260771,0.016437329,0.000368675,0.692217946,3.669473171,-0.436602205,0.001605502,0.465282112,3.624484539,-0.784249127,0.001885497
Slouch,0.613293886,0.610485792,-1.380725622,0.99810338,0.652796924,0.533456743,-1.260231256,0.998331487,0.674499571,0.539192557,-1.260801673,0.998391628,0.696273625,0.544956565,-1.26079452,0.998037338,0.585735917,0.517959118,-1.271551967,0.99833709,0.560277045,0.514037788,-1.271524906,0.998389184,0.535029352,0.512530684,-1.272333741,0.998244941,0.722204804,0.594058216,-0.626724839,0.998616815,0.486888349,0.554921567,-0.670597732,0.998741686,0.638688326,0.709390998,-1.147636175,0.997471511,0.560859263,0.695934296,-1.161863208,0.998157561,0.834478259,0.993233323,-0.420031697,0.940678954,0.301482558,0.971739829,-0.442670494,0.95081377,0.897065163,1.426613569,-1.374915361,0.296291351,0.194688827,1.470717907,-1.254626751,0.250281364,0.729816556,1.047565222,-2.364703417,0.519770145,0.380171835,1.23405695,-2.360973835,0.338128269,0.729507089,0.998428524,-2.559751272,0.551192284,0.428760916,1.197865367,-2.584743977,0.330921054,0.709966481,0.873229682,-2.467466116,0.608281255,0.428489149,1.134385228,-2.496601582,0.398136377,0.70866549,0.916688979,-2.36318326,0.537665188,0.42804876,1.153706074,-2.36312151,0.344362676,0.735145152,1.990863919,-0.032099579,0.005122663,0.367173702,1.980518699,0.03776538,0.004366199,0.720649838,2.758686304,-0.32238254,0.032938637,0.389602602,2.719482183,-0.383788288,0.013840349,0.729428887,3.457345009,0.387937933,0.00117381,0.417015165,3.421665192,0.025570776,0.000362151,0.730686426,3.57853651,0.405390739,0.00055104,0.415067732,3.541576624,0.032035355,0.000348191,0.692482591,3.668668509,-0.385470539,0.001541591,0.465759605,3.624819994,-0.776461363,0.001813404
